FlightID(航班ID),Flight Date(航班日期),Flight,Departure Airport(起飞机场),Arrival Airport(降落机场),Planned Departure Time(计划起飞时间),Planned Arrival Time(计划降落时间),AircraftID(飞机ID),Aircraft Type(机型),Number of Passengers(旅客数),Number of Seats(座位数),Importance Factors(重要系数)
102331559,43162,8646,AIRPORT_235,AIRPORT_35,4475,4777,AC_53,TYPE_D,287,301,1
102396166,43162,8990,AIRPORT_139,AIRPORT_35,4475,4644,AC_20,TYPE_B,134,164,1
102373969,43162,8810,AIRPORT_110,AIRPORT_50,4476,4666,AC_90,TYPE_C,165,194,1
102358037,43162,8295,AIRPORT_57,AIRPORT_212,4478,5088,AC_51,TYPE_D,134,301,2
102315685,43162,8502,AIRPORT_308,AIRPORT_44,4484,5229,AC_88,TYPE_D,180,274,1
102351040,43162,8074,AIRPORT_58,AIRPORT_57,4494,4657,AC_25,TYPE_C,191,194,1
102382478,43162,8909,AIRPORT_57,AIRPORT_8,4496,5249,AC_87,TYPE_D,91,245,2
102395872,43162,8100,AIRPORT_166,AIRPORT_57,4525,4965,AC_52,TYPE_D,198,301,1
102383616,43162,8926,AIRPORT_110,AIRPORT_57,4617,4806,AC_108,TYPE_C,176,194,1
102396599,43162,8259,AIRPORT_57,AIRPORT_250,4691,4825,AC_160,TYPE_C,188,194,2
102316204,43162,8507,AIRPORT_50,AIRPORT_258,4694,4797,AC_10,TYPE_C,180,194,1
102343053,43162,8739,AIRPORT_107,AIRPORT_311,4701,4870,AC_127,TYPE_B,150,164,5
102380310,43162,8907,AIRPORT_50,AIRPORT_108,4701,4766,AC_80,TYPE_A,126,132,1
102325817,43162,8573,AIRPORT_57,AIRPORT_132,4707,4805,AC_84,TYPE_A,103,132,2
102375546,43162,8896,AIRPORT_206,AIRPORT_57,4711,4859,AC_97,TYPE_B,142,164,5
102337758,43162,8251,AIRPORT_107,AIRPORT_50,4716,4849,AC_18,TYPE_B,149,164,5
102387468,43162,8931,AIRPORT_57,AIRPORT_281,4720,4857,AC_11,TYPE_B,161,164,2
102325421,43162,8603,AIRPORT_290,AIRPORT_177,4720,4872,AC_28,TYPE_A,131,132,1
102316253,43162,8477,AIRPORT_57,AIRPORT_248,4723,4843,AC_16,TYPE_C,158,194,2
102349082,43162,8206,AIRPORT_35,AIRPORT_150,4725,4845,AC_20,TYPE_B,157,164,1
102323567,43162,8547,AIRPORT_57,AIRPORT_206,4727,4855,AC_24,TYPE_C,167,194,2
102380531,43162,8897,AIRPORT_57,AIRPORT_101,4729,4829,AC_62,TYPE_A,120,132,2
102363618,43162,8817,AIRPORT_150,AIRPORT_167,4730,4783,AC_29,TYPE_A,113,132,1
102378854,43162,8877,AIRPORT_57,AIRPORT_126,4731,4809,AC_161,TYPE_C,182,194,2
102344484,43162,8741,AIRPORT_50,AIRPORT_35,4732,4829,AC_140,TYPE_C,188,189,1
102365554,43162,8819,AIRPORT_206,AIRPORT_313,4735,4842,AC_64,TYPE_A,82,132,5
102391993,43162,8983,AIRPORT_50,AIRPORT_192,4737,4850,AC_117,TYPE_C,181,194,1
102323930,43162,8555,AIRPORT_57,AIRPORT_174,4738,4881,AC_148,TYPE_B,138,158,2
102342469,43162,8725,AIRPORT_119,AIRPORT_283,4738,4948,AC_129,TYPE_C,170,189,1
102349629,43162,8207,AIRPORT_119,AIRPORT_258,4740,4864,AC_5,TYPE_B,131,164,1
102351625,43162,8059,AIRPORT_289,AIRPORT_158,4745,4798,AC_82,TYPE_A,111,132,1
102356784,43162,8357,AIRPORT_263,AIRPORT_98,4746,4950,AC_68,TYPE_B,150,164,1
102336754,43162,8689,AIRPORT_290,AIRPORT_258,4746,4820,AC_69,TYPE_B,159,164,1
102361285,43162,8863,AIRPORT_50,AIRPORT_290,4749,4805,AC_7,TYPE_B,153,164,1
102371028,43162,8773,AIRPORT_57,AIRPORT_196,4751,4846,AC_104,TYPE_C,193,194,2
102362012,43162,8849,AIRPORT_50,AIRPORT_268,4752,4839,AC_72,TYPE_C,191,194,1
102313658,43162,8377,AIRPORT_57,AIRPORT_293,4752,4864,AC_21,TYPE_B,162,164,2
102335419,43162,8687,AIRPORT_290,AIRPORT_292,4754,4814,AC_85,TYPE_A,112,132,1
102313073,43162,8369,AIRPORT_57,AIRPORT_263,4756,4890,AC_95,TYPE_C,186,194,2
102348861,43162,8161,AIRPORT_119,AIRPORT_35,4757,5010,AC_23,TYPE_B,156,164,1
102330839,43162,8669,AIRPORT_150,AIRPORT_57,4758,4816,AC_61,TYPE_A,117,132,1
102378670,43162,8881,AIRPORT_57,AIRPORT_206,4759,4889,AC_121,TYPE_C,121,194,2
102384400,43162,8949,AIRPORT_50,AIRPORT_285,4759,4873,AC_89,TYPE_C,184,194,1
102334691,43162,8691,AIRPORT_57,AIRPORT_167,4761,4822,AC_63,TYPE_A,117,132,2
102374947,43162,8785,AIRPORT_57,AIRPORT_268,4761,4857,AC_70,TYPE_B,160,164,2
102319041,43162,8513,AIRPORT_150,AIRPORT_50,4763,4825,AC_115,TYPE_B,151,164,1
102382377,43162,8917,AIRPORT_150,AIRPORT_291,4763,4885,AC_114,TYPE_B,152,164,1
102396186,43162,8991,AIRPORT_57,AIRPORT_107,4763,4901,AC_25,TYPE_C,186,194,2
102320515,43162,8537,AIRPORT_290,AIRPORT_295,4763,4846,AC_58,TYPE_A,97,132,1
102328448,43162,8674,AIRPORT_247,AIRPORT_158,4766,4859,AC_157,TYPE_C,178,189,1
102365234,43162,8829,AIRPORT_50,AIRPORT_206,4767,4883,AC_152,TYPE_D,273,305,1
102314939,43162,8427,AIRPORT_57,AIRPORT_159,4770,4846,AC_81,TYPE_A,126,132,2
102387516,43162,8946,AIRPORT_126,AIRPORT_57,4770,4867,AC_50,TYPE_D,290,301,1
102330593,43162,8657,AIRPORT_57,AIRPORT_171,4771,4880,AC_55,TYPE_A,129,132,2
102370991,43162,8777,AIRPORT_290,AIRPORT_50,4772,4833,AC_13,TYPE_B,144,164,1
102311569,43162,8865,AIRPORT_150,AIRPORT_192,4773,4907,AC_142,TYPE_B,154,164,1
102342008,43162,8737,AIRPORT_57,AIRPORT_35,4776,4898,AC_123,TYPE_B,151,164,2
102311054,43162,8815,AIRPORT_107,AIRPORT_263,4776,4897,AC_100,TYPE_B,157,164,5
102372791,43162,8781,AIRPORT_50,AIRPORT_248,4776,4884,AC_37,TYPE_B,160,164,1
102393165,43162,8997,AIRPORT_57,AIRPORT_108,4777,4859,AC_141,TYPE_C,183,189,2
102342949,43162,8717,AIRPORT_247,AIRPORT_184,4777,4917,AC_149,TYPE_B,156,164,1
102321734,43162,8567,AIRPORT_119,AIRPORT_263,4779,4907,AC_144,TYPE_C,187,189,1
102387547,43162,8959,AIRPORT_50,AIRPORT_145,4780,4859,AC_139,TYPE_C,187,189,1
102362631,43162,8825,AIRPORT_247,AIRPORT_281,4781,4902,AC_120,TYPE_B,163,164,1
102388075,43162,8947,AIRPORT_150,AIRPORT_258,4783,4944,AC_93,TYPE_B,148,164,1
102392387,43162,8971,AIRPORT_50,AIRPORT_214,4784,4895,AC_8,TYPE_C,191,194,1
102361365,43162,8857,AIRPORT_57,AIRPORT_44,4785,4876,AC_106,TYPE_C,185,194,2
102362833,43162,8821,AIRPORT_107,AIRPORT_50,4786,4924,AC_107,TYPE_B,153,164,5
102371245,43162,8795,AIRPORT_50,AIRPORT_283,4792,4861,AC_83,TYPE_A,124,132,1
102368028,43162,8775,AIRPORT_107,AIRPORT_184,4796,4953,AC_56,TYPE_A,120,132,5
102317014,43162,8509,AIRPORT_50,AIRPORT_44,4796,4880,AC_112,TYPE_C,193,194,1
102335608,43162,8701,AIRPORT_57,AIRPORT_248,4799,4924,AC_60,TYPE_A,123,134,2
102392584,43162,8961,AIRPORT_57,AIRPORT_214,4799,4935,AC_103,TYPE_C,175,194,2
102362724,43162,8839,AIRPORT_50,AIRPORT_195,4800,4897,AC_113,TYPE_B,163,164,1
102345200,43162,8729,AIRPORT_119,AIRPORT_192,4801,4968,AC_151,TYPE_C,151,189,1
102335526,43162,8693,AIRPORT_57,AIRPORT_177,4807,4904,AC_79,TYPE_A,128,132,2
102331732,43162,8661,AIRPORT_57,AIRPORT_150,4809,4872,AC_22,TYPE_B,148,164,2
102321516,43162,8553,AIRPORT_150,AIRPORT_50,4813,4878,AC_126,TYPE_B,153,164,1
102372990,43162,8799,AIRPORT_247,AIRPORT_258,4815,5005,AC_130,TYPE_C,173,189,1
102389511,43162,8985,AIRPORT_57,AIRPORT_283,4817,4913,AC_78,TYPE_A,124,132,2
102314181,43162,8385,AIRPORT_107,AIRPORT_167,4818,5004,AC_12,TYPE_B,152,164,5
102341145,43162,8245,AIRPORT_150,AIRPORT_106,4818,4940,AC_15,TYPE_B,157,164,1
102381765,43162,8923,AIRPORT_57,AIRPORT_195,4819,4940,AC_154,TYPE_B,141,158,2
102328598,43162,8633,AIRPORT_50,AIRPORT_171,4821,4956,AC_74,TYPE_A,131,132,1
102315338,43162,8402,AIRPORT_206,AIRPORT_247,4825,5054,AC_94,TYPE_B,150,164,5
102372392,43162,8797,AIRPORT_57,AIRPORT_248,4826,4952,AC_109,TYPE_C,171,194,2
102328330,43162,8593,AIRPORT_50,AIRPORT_59,4826,4924,AC_90,TYPE_C,173,194,1
102365919,43162,8838,AIRPORT_206,AIRPORT_286,4826,4961,AC_134,TYPE_B,141,164,5
102388162,43162,8953,AIRPORT_107,AIRPORT_44,4830,4924,AC_118,TYPE_B,154,164,5
102318017,43162,8525,AIRPORT_57,AIRPORT_269,4833,5030,AC_145,TYPE_B,154,158,2
102313315,43162,8365,AIRPORT_150,AIRPORT_268,4835,4971,AC_133,TYPE_B,157,164,1
102374552,43162,8811,AIRPORT_57,AIRPORT_258,4844,4953,AC_159,TYPE_B,162,164,2
102342357,43162,8731,AIRPORT_57,AIRPORT_35,4846,4964,AC_36,TYPE_C,174,194,2
102372106,43162,8807,AIRPORT_150,AIRPORT_293,4847,4990,AC_132,TYPE_B,156,164,1
102329581,43162,8621,AIRPORT_150,AIRPORT_132,4850,4897,AC_102,TYPE_B,158,164,1
102329902,43162,8639,AIRPORT_57,AIRPORT_158,4850,4899,AC_73,TYPE_B,155,164,2
102326818,43162,8597,AIRPORT_150,AIRPORT_268,4850,4983,AC_92,TYPE_B,151,164,1
102312074,43162,8869,AIRPORT_57,AIRPORT_291,4855,5001,AC_162,TYPE_C,183,194,2
102326352,43162,8574,AIRPORT_132,AIRPORT_57,4857,4939,AC_84,TYPE_A,131,132,1
102364151,43162,8817,AIRPORT_167,AIRPORT_171,4860,4971,AC_29,TYPE_A,124,132,1
102368651,43162,8751,AIRPORT_57,AIRPORT_98,4861,4985,AC_111,TYPE_C,176,194,2
102378911,43162,8877,AIRPORT_126,AIRPORT_119,4862,5018,AC_161,TYPE_C,170,194,1
102324618,43162,8595,AIRPORT_119,AIRPORT_290,4863,5067,AC_156,TYPE_C,156,189,1
102396901,43162,8975,AIRPORT_269,AIRPORT_292,4864,4973,AC_77,TYPE_A,104,132,1
102334888,43162,8686,AIRPORT_119,AIRPORT_108,4867,5075,AC_150,TYPE_C,176,189,1
102379918,43162,8927,AIRPORT_57,AIRPORT_145,4868,4969,AC_91,TYPE_C,185,194,2
102333162,43162,8697,AIRPORT_57,AIRPORT_171,4870,4985,AC_76,TYPE_A,131,132,2
102354214,43162,8353,AIRPORT_263,AIRPORT_145,4872,4985,AC_66,TYPE_B,154,164,1
102368722,43162,8759,AIRPORT_247,AIRPORT_50,4878,4994,AC_9,TYPE_B,160,164,1
102369773,43162,8753,AIRPORT_290,AIRPORT_171,4880,5043,AC_75,TYPE_A,128,132,1
102319213,43162,8529,AIRPORT_107,AIRPORT_150,4881,5050,AC_143,TYPE_B,144,164,5
102351891,43162,8059,AIRPORT_158,AIRPORT_281,4883,4999,AC_82,TYPE_A,130,132,1
102315826,43162,8508,AIRPORT_258,AIRPORT_50,4886,5008,AC_10,TYPE_C,173,194,1
102380801,43162,8898,AIRPORT_101,AIRPORT_57,4888,5004,AC_62,TYPE_A,118,132,1
102333030,43162,8689,AIRPORT_258,AIRPORT_119,4889,5009,AC_69,TYPE_B,163,164,1
102321273,43162,8533,AIRPORT_167,AIRPORT_184,4891,4965,AC_63,TYPE_A,116,132,1
102314960,43162,8427,AIRPORT_159,AIRPORT_165,4893,4961,AC_81,TYPE_A,122,132,1
102361559,43162,8863,AIRPORT_290,AIRPORT_45,4893,5063,AC_7,TYPE_B,161,164,1
102375479,43162,8883,AIRPORT_57,AIRPORT_206,4894,5022,AC_86,TYPE_D,185,245,2
102319062,43162,8513,AIRPORT_50,AIRPORT_311,4900,4983,AC_115,TYPE_B,156,164,1
102335685,43162,8687,AIRPORT_292,AIRPORT_171,4901,5013,AC_85,TYPE_A,130,132,1
102397610,43162,8029,AIRPORT_290,AIRPORT_242,4907,5054,AC_98,TYPE_B,130,164,1
102362033,43162,8849,AIRPORT_268,AIRPORT_228,4910,4999,AC_72,TYPE_C,192,194,1
102367698,43162,8774,AIRPORT_196,AIRPORT_57,4914,5002,AC_104,TYPE_C,177,194,1
102365782,43162,8819,AIRPORT_313,AIRPORT_50,4914,5011,AC_64,TYPE_A,111,132,1
102395989,43162,8287,AIRPORT_57,AIRPORT_42,4917,5044,AC_108,TYPE_C,141,194,2
102380577,43162,8907,AIRPORT_108,AIRPORT_281,4917,4992,AC_80,TYPE_A,125,132,1
102371012,43162,8777,AIRPORT_50,AIRPORT_196,4919,5019,AC_13,TYPE_B,143,164,1
102332327,43162,8632,AIRPORT_107,AIRPORT_57,4920,5070,AC_131,TYPE_D,243,274,5
102375216,43162,8785,AIRPORT_268,AIRPORT_218,4920,4998,AC_70,TYPE_B,131,164,1
102392551,43162,8984,AIRPORT_192,AIRPORT_50,4921,5061,AC_117,TYPE_C,188,194,1
102313679,43162,8377,AIRPORT_293,AIRPORT_68,4926,4999,AC_21,TYPE_B,163,164,1
102396621,43162,8260,AIRPORT_250,AIRPORT_57,4927,5086,AC_160,TYPE_C,187,194,1
102338322,43162,8251,AIRPORT_50,AIRPORT_167,4930,5013,AC_18,TYPE_B,159,164,1
102316274,43162,8478,AIRPORT_248,AIRPORT_57,4931,5051,AC_16,TYPE_C,178,194,1
102328711,43162,8674,AIRPORT_158,AIRPORT_311,4931,5036,AC_157,TYPE_C,170,189,1
102331571,43162,8646,AIRPORT_35,AIRPORT_57,4932,5040,AC_53,TYPE_D,255,301,1
102388091,43162,8960,AIRPORT_145,AIRPORT_50,4934,5025,AC_139,TYPE_C,170,189,1
102373109,43162,8793,AIRPORT_35,AIRPORT_50,4937,5036,AC_140,TYPE_C,174,189,1
102393301,43162,8997,AIRPORT_108,AIRPORT_86,4938,5003,AC_141,TYPE_C,175,189,1
102384937,43162,8950,AIRPORT_285,AIRPORT_50,4938,5064,AC_89,TYPE_C,189,194,1
102371518,43162,8795,AIRPORT_283,AIRPORT_135,4939,5023,AC_83,TYPE_A,118,132,1
102318374,43162,8527,AIRPORT_150,AIRPORT_290,4941,5045,AC_14,TYPE_B,142,164,1
102347935,43162,8125,AIRPORT_119,AIRPORT_232,4943,5070,AC_138,TYPE_C,173,189,1
102320592,43162,8556,AIRPORT_174,AIRPORT_57,4945,5107,AC_148,TYPE_B,131,158,1
102331062,43162,8669,AIRPORT_57,AIRPORT_232,4945,5053,AC_61,TYPE_A,124,132,2
102360861,43162,8842,AIRPORT_269,AIRPORT_57,4946,5122,AC_124,TYPE_B,141,164,1
102320776,43162,8537,AIRPORT_295,AIRPORT_167,4947,4996,AC_58,TYPE_A,125,132,1
102388006,43162,8932,AIRPORT_281,AIRPORT_57,4950,5103,AC_11,TYPE_B,146,164,1
102330134,43162,8622,AIRPORT_132,AIRPORT_150,4950,4999,AC_102,TYPE_B,147,164,1
102322029,43162,8553,AIRPORT_50,AIRPORT_269,4952,5174,AC_126,TYPE_B,130,164,1
102343116,43162,8739,AIRPORT_311,AIRPORT_71,4952,5034,AC_127,TYPE_B,134,164,1
102319810,43162,8548,AIRPORT_206,AIRPORT_57,4957,5112,AC_24,TYPE_C,127,194,5
102311162,43162,8815,AIRPORT_263,AIRPORT_45,4958,5074,AC_100,TYPE_B,140,164,1
102397544,43162,8373,AIRPORT_150,AIRPORT_292,4962,5091,AC_20,TYPE_B,124,164,1
102342563,43162,8738,AIRPORT_35,AIRPORT_57,4966,5078,AC_123,TYPE_B,119,164,1
102361656,43162,8857,AIRPORT_44,AIRPORT_45,4966,5121,AC_106,TYPE_C,183,194,1
102358414,43162,8839,AIRPORT_195,AIRPORT_119,4967,5148,AC_113,TYPE_B,155,164,1
102362693,43162,8825,AIRPORT_281,AIRPORT_119,4968,5196,AC_120,TYPE_B,153,164,1
102336145,43162,8702,AIRPORT_248,AIRPORT_57,4969,5092,AC_37,TYPE_B,147,164,1
102317077,43162,8510,AIRPORT_44,AIRPORT_50,4969,5058,AC_112,TYPE_C,160,194,1
102396187,43162,8992,AIRPORT_107,AIRPORT_57,4969,5120,AC_25,TYPE_C,182,194,5
102336578,43162,8694,AIRPORT_177,AIRPORT_57,4969,5059,AC_28,TYPE_A,58,132,1
102311936,43162,8866,AIRPORT_192,AIRPORT_150,4971,5144,AC_142,TYPE_B,145,164,1
102383127,43162,8918,AIRPORT_291,AIRPORT_150,4971,5147,AC_114,TYPE_B,160,164,1
102389734,43162,8985,AIRPORT_283,AIRPORT_198,4973,5034,AC_78,TYPE_A,115,132,1
102321998,43162,8567,AIRPORT_263,AIRPORT_311,4973,5110,AC_144,TYPE_C,179,189,1
102365741,43162,8830,AIRPORT_206,AIRPORT_50,4973,5122,AC_121,TYPE_C,150,194,5
102331141,43162,8658,AIRPORT_171,AIRPORT_57,4973,5073,AC_55,TYPE_A,130,132,1
102369971,43162,8771,AIRPORT_57,AIRPORT_311,4974,5044,AC_119,TYPE_B,160,164,2
102312730,43162,8370,AIRPORT_263,AIRPORT_57,4976,5131,AC_95,TYPE_C,188,194,1
102351250,43162,8019,AIRPORT_57,AIRPORT_108,4984,5070,AC_35,TYPE_C,186,194,2
102363119,43162,8821,AIRPORT_50,AIRPORT_292,4988,5098,AC_107,TYPE_B,151,164,1
102388662,43162,8972,AIRPORT_214,AIRPORT_50,4989,5131,AC_8,TYPE_C,181,194,5
102347111,43162,8117,AIRPORT_150,AIRPORT_195,4990,5127,AC_22,TYPE_B,153,164,1
102326200,43162,8604,AIRPORT_177,AIRPORT_290,4992,5141,AC_79,TYPE_A,76,132,1
102373293,43162,8782,AIRPORT_248,AIRPORT_50,4994,5103,AC_60,TYPE_A,129,134,1
102345905,43162,8207,AIRPORT_258,AIRPORT_242,4996,5130,AC_5,TYPE_B,153,164,1
102343211,43162,8717,AIRPORT_184,AIRPORT_292,4998,5072,AC_149,TYPE_B,143,164,1
102330165,43162,8639,AIRPORT_158,AIRPORT_135,4999,5101,AC_73,TYPE_B,160,164,1
102384827,43162,8953,AIRPORT_44,AIRPORT_269,4999,5227,AC_118,TYPE_B,129,164,1
102337078,43162,8246,AIRPORT_106,AIRPORT_150,5000,5150,AC_15,TYPE_B,158,164,1
102384287,43162,8948,AIRPORT_258,AIRPORT_150,5005,5164,AC_93,TYPE_B,146,164,1
102390470,43162,8969,AIRPORT_57,AIRPORT_77,5007,5107,AC_155,TYPE_B,150,158,2
102380258,43162,8896,AIRPORT_57,AIRPORT_289,5009,5063,AC_97,TYPE_B,141,164,2
102379522,43162,8882,AIRPORT_206,AIRPORT_57,5013,5169,AC_152,TYPE_D,236,305,5
102375313,43162,8811,AIRPORT_258,AIRPORT_68,5013,5061,AC_159,TYPE_B,162,164,1
102315072,43162,8428,AIRPORT_165,AIRPORT_159,5015,5098,AC_81,TYPE_A,100,132,1
102382522,43162,8924,AIRPORT_195,AIRPORT_57,5019,5147,AC_154,TYPE_B,145,158,1
102376638,43162,8885,AIRPORT_57,AIRPORT_206,5021,5147,AC_38,TYPE_B,127,164,2
102311898,43162,8873,AIRPORT_59,AIRPORT_315,5028,5165,AC_90,TYPE_C,191,194,1
102329635,43162,8634,AIRPORT_171,AIRPORT_50,5030,5154,AC_76,TYPE_A,118,132,1
102321837,43162,8533,AIRPORT_184,AIRPORT_195,5034,5155,AC_63,TYPE_A,126,132,1
102384450,43162,8927,AIRPORT_145,AIRPORT_192,5036,5090,AC_91,TYPE_C,182,194,1
102396073,43162,8695,AIRPORT_57,AIRPORT_171,5036,5153,AC_84,TYPE_A,130,132,2
102364755,43162,8818,AIRPORT_171,AIRPORT_167,5037,5135,AC_29,TYPE_A,109,132,1
102342636,43162,8732,AIRPORT_35,AIRPORT_57,5041,5162,AC_36,TYPE_C,160,194,1
102315980,43162,8503,AIRPORT_119,AIRPORT_293,5042,5186,AC_105,TYPE_C,179,194,1
102366478,43162,8838,AIRPORT_286,AIRPORT_150,5042,5132,AC_134,TYPE_B,153,164,1
102372659,43162,8798,AIRPORT_248,AIRPORT_57,5044,5166,AC_109,TYPE_C,181,194,1
102389066,43162,8962,AIRPORT_214,AIRPORT_57,5044,5212,AC_103,TYPE_C,190,194,5
102368777,43162,8775,AIRPORT_184,AIRPORT_171,5044,5185,AC_56,TYPE_A,127,132,1
102313378,43162,8365,AIRPORT_268,AIRPORT_45,5047,5186,AC_133,TYPE_B,161,164,1
102371469,43162,8786,AIRPORT_218,AIRPORT_268,5049,5140,AC_70,TYPE_B,129,164,1
102372371,43162,8807,AIRPORT_293,AIRPORT_228,5052,5151,AC_132,TYPE_B,144,164,1
102396912,43162,8975,AIRPORT_292,AIRPORT_26,5054,5215,AC_77,TYPE_A,106,132,1
102381409,43162,8908,AIRPORT_281,AIRPORT_108,5057,5132,AC_82,TYPE_A,114,132,1
102326631,43162,8577,AIRPORT_167,AIRPORT_145,5057,5190,AC_12,TYPE_B,105,164,1
102346617,43162,8181,AIRPORT_98,AIRPORT_268,5060,5213,AC_111,TYPE_C,188,194,1
102319604,43162,8514,AIRPORT_311,AIRPORT_50,5060,5150,AC_115,TYPE_B,149,164,1
102354900,43162,8353,AIRPORT_145,AIRPORT_26,5062,5165,AC_66,TYPE_B,131,164,1
102313983,43162,8378,AIRPORT_68,AIRPORT_293,5062,5130,AC_21,TYPE_B,154,164,1
102369279,43162,8759,AIRPORT_50,AIRPORT_269,5065,5286,AC_9,TYPE_B,135,164,1
102373748,43162,8799,AIRPORT_258,AIRPORT_45,5066,5177,AC_130,TYPE_C,172,189,1
102357364,43162,8358,AIRPORT_98,AIRPORT_263,5067,5254,AC_68,TYPE_B,156,164,1
102393513,43162,8998,AIRPORT_86,AIRPORT_108,5067,5140,AC_141,TYPE_C,185,189,1
102352739,43162,8060,AIRPORT_281,AIRPORT_158,5074,5210,AC_80,TYPE_A,123,132,1
102327076,43162,8597,AIRPORT_268,AIRPORT_119,5079,5367,AC_92,TYPE_B,148,164,1
102338250,43162,8221,AIRPORT_150,AIRPORT_196,5080,5159,AC_96,TYPE_B,151,164,1
102345463,43162,8729,AIRPORT_192,AIRPORT_98,5081,5229,AC_151,TYPE_C,183,189,1
102336462,43162,8703,AIRPORT_57,AIRPORT_248,5082,5205,AC_104,TYPE_C,171,194,2
102312236,43162,8870,AIRPORT_291,AIRPORT_57,5087,5237,AC_162,TYPE_C,187,194,1
102371563,43162,8796,AIRPORT_135,AIRPORT_283,5087,5179,AC_83,TYPE_A,122,132,1
102333757,43162,8698,AIRPORT_171,AIRPORT_57,5087,5187,AC_74,TYPE_A,129,132,1
102339396,43162,8252,AIRPORT_167,AIRPORT_50,5090,5164,AC_18,TYPE_B,134,164,1
102318545,43162,8525,AIRPORT_269,AIRPORT_143,5091,5196,AC_145,TYPE_B,143,158,1
102362564,43162,8850,AIRPORT_228,AIRPORT_268,5093,5202,AC_72,TYPE_C,187,194,1
102390011,43162,8986,AIRPORT_198,AIRPORT_283,5097,5173,AC_78,TYPE_A,123,132,1
102372191,43162,8778,AIRPORT_196,AIRPORT_50,5098,5177,AC_13,TYPE_B,150,164,1
102366302,43162,8831,AIRPORT_50,AIRPORT_206,5099,5217,AC_10,TYPE_C,190,194,1
102358902,43162,8852,AIRPORT_311,AIRPORT_50,5101,5188,AC_157,TYPE_C,159,189,1
102383225,43162,8905,AIRPORT_57,AIRPORT_306,5104,5230,AC_101,TYPE_B,151,164,2
102374110,43162,8783,AIRPORT_50,AIRPORT_248,5106,5210,AC_139,TYPE_C,183,189,1
102321046,43162,8538,AIRPORT_167,AIRPORT_295,5108,5155,AC_58,TYPE_A,109,132,1
102331359,43162,8670,AIRPORT_232,AIRPORT_57,5111,5241,AC_61,TYPE_A,124,132,1
102369992,43162,8771,AIRPORT_311,AIRPORT_129,5112,5181,AC_119,TYPE_B,138,164,1
102342657,43162,8716,AIRPORT_247,AIRPORT_50,5116,5232,AC_94,TYPE_B,159,164,1
102335953,43162,8688,AIRPORT_171,AIRPORT_292,5116,5218,AC_85,TYPE_A,110,132,1
102396577,43162,8285,AIRPORT_50,AIRPORT_149,5116,5329,AC_153,TYPE_B,151,164,1
102343482,43162,8718,AIRPORT_292,AIRPORT_184,5117,5181,AC_149,TYPE_B,150,164,1
102349130,43162,8162,AIRPORT_35,AIRPORT_119,5117,5362,AC_23,TYPE_B,159,164,1
102373355,43162,8793,AIRPORT_50,AIRPORT_126,5119,5205,AC_140,TYPE_C,183,189,1
102396021,43162,8651,AIRPORT_57,AIRPORT_215,5120,5182,AC_62,TYPE_A,95,132,2
102392069,43162,8967,AIRPORT_150,AIRPORT_50,5124,5186,AC_102,TYPE_B,154,164,1
102389345,43162,8963,AIRPORT_57,AIRPORT_214,5132,5264,AC_16,TYPE_C,180,194,2
102367614,43162,8745,AIRPORT_50,AIRPORT_35,5134,5248,AC_112,TYPE_C,189,194,1
102312311,43162,8864,AIRPORT_45,AIRPORT_290,5136,5334,AC_7,TYPE_B,154,164,1
102393027,43162,8996,AIRPORT_106,AIRPORT_57,5137,5254,AC_116,TYPE_C,180,194,1
102335152,43162,8686,AIRPORT_108,AIRPORT_150,5138,5241,AC_150,TYPE_C,186,189,1
102370038,43162,8754,AIRPORT_171,AIRPORT_290,5140,5289,AC_75,TYPE_A,126,132,1
102310708,43162,8812,AIRPORT_68,AIRPORT_258,5140,5191,AC_159,TYPE_B,155,164,1
102375768,43162,8884,AIRPORT_206,AIRPORT_57,5142,5294,AC_86,TYPE_D,191,245,5
102324681,43162,8595,AIRPORT_290,AIRPORT_26,5144,5282,AC_156,TYPE_C,165,189,1
102311111,43162,8816,AIRPORT_45,AIRPORT_263,5148,5247,AC_100,TYPE_B,134,164,1
102322733,43162,8543,AIRPORT_50,AIRPORT_195,5148,5254,AC_19,TYPE_B,158,164,1
102385739,43162,8951,AIRPORT_50,AIRPORT_108,5150,5211,AC_117,TYPE_C,183,194,1
102330476,43162,8640,AIRPORT_135,AIRPORT_158,5153,5276,AC_73,TYPE_B,161,164,1
102319495,43162,8530,AIRPORT_150,AIRPORT_107,5153,5289,AC_143,TYPE_B,152,164,1
102356090,43162,8325,AIRPORT_119,AIRPORT_59,5154,5309,AC_67,TYPE_B,124,164,1
102355073,43162,8305,AIRPORT_119,AIRPORT_214,5158,5325,AC_99,TYPE_B,152,164,1
102315084,43162,8428,AIRPORT_159,AIRPORT_57,5159,5240,AC_81,TYPE_A,125,132,1
102385222,43162,8928,AIRPORT_192,AIRPORT_145,5161,5223,AC_91,TYPE_C,184,194,1
102397549,43162,8373,AIRPORT_292,AIRPORT_71,5164,5240,AC_20,TYPE_B,111,164,1
102352017,43162,8007,AIRPORT_50,AIRPORT_263,5165,5285,AC_60,TYPE_A,129,134,1
102377751,43162,8887,AIRPORT_57,AIRPORT_206,5167,5291,AC_160,TYPE_C,155,194,2
102378744,43162,8895,AIRPORT_289,AIRPORT_57,5168,5216,AC_97,TYPE_B,159,164,1
